date,title,description,channel,num_tags,duration,viewcount,likecount,dislikecount,commentcount,topics,title_length,description_length,total_likes,adjusted_likes,seconds
2012-05-03 02:13:27,"""My School"" - Zhenghua Primary School","We tagged along with SPS Hawazi in his visit to Zhenghua Primary School and thought you would be interested to know about this school as well! 

Watch this vodcast and we hope you will enjoy the school visit as much as we did. :)",MOE Singapore,5,0 days 00:02:07.000000000,22917,75.0,8.0,51.0,Music,6,44.0,83.0,67.7710843373494,127.0
2012-04-19 02:58:50,International Conference on Teaching and Learning with Technology 2012, ,MOE Singapore,1,0 days 00:00:57.000000000,307,0.0,1.0,0.0,Music,9,2.0,1.0,0.0,57.0
2012-04-10 10:17:31,ExCEL Fest 2012 - Innergy Awards,"The Innergy Awards recognise innovations from our schools and HQ that have created value for the education service.  In the process, we hope to encourage more MOE officers to be innovative and creative in the work place.  Five schools were featured in this short video which was screened at the MOE ExCEL Fest 2012 Award Ceremony on 30th March.",MOE Singapore,,0 days 00:05:52.000000000,851,1.0,0.0,0.0,Music,6,61.0,1.0,1.0,352.0
2012-04-13 11:19:12,SDMA2012 - Through Grandma's Eyes (Clementi Town Sec),,MOE Singapore,4,0 days 00:00:53.000000000,790,3.0,0.0,0.0,Entertainment,8,,3.0,3.0,53.0
2012-04-13 11:19:31,SDMA2012 - Opening Montages,,MOE Singapore,3,0 days 00:01:44.000000000,217,0.0,0.0,0.0,Entertainment,4,,0.0,,104.0
2012-04-13 11:19:57,SDMA2012 - Coming Home (Juying Pri),,MOE Singapore,5,0 days 00:03:33.000000000,4992,36.0,5.0,12.0,Entertainment;Television_program,6,,41.0,31.609756097560975,213.0
2012-03-30 08:52:02,Boon Lay Secondary School Percussion Group,Percussion performance by students of Boon Lay Secondary,MOE Singapore,3,0 days 00:01:16.000000000,2305,13.0,0.0,1.0,Music,6,8.0,13.0,13.0,76.0
2012-03-01 08:30:01,Bukit Merah Secondary School - Floorball,"Floorball is a niche CCA in Bukit Merah Secondary School. It has been a very successful sports CCA in the school since it began in mid 2002. Over the years, the school has won numerous championships and produced some outstanding individual players.",MOE Singapore,4,0 days 00:02:05.000000000,28468,98.0,5.0,9.0,Society,6,42.0,103.0,93.24271844660194,125.0
2012-02-03 03:00:08,Opening Ceremony of the National School Games, ,MOE Singapore,,0 days 00:01:04.000000000,1157,3.0,0.0,0.0,Video_game_culture,7,2.0,3.0,3.0,64.0
2012-02-02 07:34:34,Edgefield Primary School - Dancesport,Dancesport is a niche CCA in Edgefield Primary School. Pupils participating in the CCA range from Primary One to Primary Six. The pupils are given the opportunities to learn both Standard and Latin ballroom dances.,MOE Singapore,4,0 days 00:01:48.000000000,42312,93.0,6.0,11.0,Performing_arts;Entertainment,5,35.0,99.0,87.36363636363637,108.0
2012-01-25 09:01:22,The 3rd National School Games Opening Ceremony - Oath Taking,Oath Taking,MOE Singapore,,0 days 00:04:50.000000000,1692,1.0,0.0,0.0,Society,10,2.0,1.0,1.0,290.0
2012-01-25 08:56:05,The 3rd National School Games Opening Ceremony - Opening Address,"Opening Address by Mr Heng Swee Keat, Minister for Education",MOE Singapore,,0 days 00:11:51.000000000,544,1.0,0.0,0.0,Society,10,10.0,1.0,1.0,711.0
2012-01-12 18:13:06,Mrs Chong,"Honour such teachers like Mrs Chong and vote for our 'Mrs Chong' TV Commercial in Viewers' Choice 2011.

Voting ends 25 March 2012 and each person may submit up to 10 votes daily. Log on to the Viewers' Choice website 
(http://viewerschoice2011.mediacorp.sg/) and vote today!

Mrs Chong, and all our educators who make a difference every day, deserve the recognition.

========================================­========
Connect with us on Facebook: http://facebook.com/moesingapore 

and Follow us on Twitter: http://twitter.com/MOEsg

Subscribe to our MOE channel on YouTube: http://bit.ly/UAC2XX

Visit the MOE Website: http://moe.gov.sg/",MOE Singapore,12,0 days 00:03:11.000000000,114453,603.0,20.0,84.0,Television_program;Film;Entertainment,2,79.0,623.0,583.6420545746389,191.0
2012-01-04 07:07:16,Learning Mother Tongue Languages the 10'C Way,This video features a Primary 2 boy who has made tremendous improvement in the Chinese Language even though he was from an English-speaking home. The reason behind his achievement was highlighted. His father and his teacher credited his success to an ICT-based Teaching and Learning Programme -- 10'C.,MOE Singapore,,0 days 00:05:14.000000000,2393,3.0,2.0,0.0,Television_program,7,48.0,5.0,1.7999999999999998,314.0
2011-09-15 06:20:43,Launch of the English Language Institute of Singapore (ELIS),"The English Language Institute of Singapore (ELIS) was officially launched by Mr Lee Kuan Yew on 6 September 2011. ELIS aims to drive excellence in the teaching and learning of English language in Singapore schools to raise the general command of both spoken and written English among all our students.

Find out more about ELIS: http://bit.ly/nHlVxi",MOE Singapore,3,0 days 00:00:35.000000000,668,2.0,0.0,0.0,Society,9,55.0,2.0,2.0,35.0
2011-09-14 01:44:52,Opening of MOE Heritage Centre, ,MOE Singapore,3,0 days 00:00:35.000000000,870,0.0,0.0,0.0,,5,2.0,0.0,,35.0
2011-09-13 11:05:53,MOE Heritage Centre - Sneak Peek,,MOE Singapore,3,0 days 00:00:41.000000000,385,3.0,2.0,2.0,Lifestyle_(sociology),6,,5.0,1.7999999999999998,41.0
2011-09-06 07:13:12,Launch of PESTA,The Physical Education and Sports Teacher Academy (PESTA) was launched by Minister Heng on 16 August. PESTA aims to build a teacher-led culture of professional excellence to enhance the professional in-service development of Physical Education (PE) and Sports teachers.,MOE Singapore,2,0 days 00:00:44.000000000,408,1.0,0.0,0.0,,3,39.0,1.0,1.0,44.0
2011-08-31 07:44:47,2011 Teacher's Day Tribute Montage,Students paying tributes to their teachers.,MOE Singapore,5,0 days 00:02:44.000000000,7157,24.0,1.0,4.0,Music,5,6.0,25.0,23.04,164.0
2011-08-29 07:06:01,2011 Teachers' Day Tribute - Edgefield Secondary School,,MOE Singapore,2,0 days 00:04:00.000000000,5043,24.0,1.0,0.0,Performing_arts;Entertainment,8,,25.0,23.04,240.0
2011-08-29 06:43:04,2011 Teachers' Day Tribute - Yu Neng Primay School,,MOE Singapore,3,0 days 00:01:09.000000000,2016,7.0,2.0,2.0,Performing_arts;Music,9,,9.0,5.444444444444445,69.0
2011-08-29 06:48:25,2011 Teachers' Day Tribute - Xinmin Primary School,,MOE Singapore,2,0 days 00:02:42.000000000,5845,22.0,3.0,14.0,,8,,25.0,19.36,162.0
2011-08-29 06:32:22,2011 Teachers' Day Tribute - Temasek Junior College,,MOE Singapore,2,0 days 00:00:38.000000000,1115,1.0,0.0,1.0,,8,,1.0,1.0,38.0
2011-08-29 06:32:18,2011 Teachers' Day Tribute - Serangoon Junior College,,MOE Singapore,2,0 days 00:01:22.000000000,2678,6.0,1.0,0.0,Society,8,,7.0,5.142857142857142,82.0
2011-08-29 06:33:20,2011 Teachers' Day Tribute - Seng Kang Primary School,,MOE Singapore,3,0 days 00:02:03.000000000,7548,24.0,6.0,5.0,,9,,30.0,19.200000000000003,123.0
2011-08-29 06:28:03,2011 Teachers' Day Tribute - North View Primary School,,MOE Singapore,3,0 days 00:00:38.000000000,2099,13.0,2.0,0.0,Entertainment,9,,15.0,11.266666666666667,38.0
2011-08-29 06:26:30,2011 Teachers' Day Tribute - Bowen Secondary School,,MOE Singapore,2,0 days 00:00:49.000000000,1881,2.0,0.0,0.0,Entertainment,8,,2.0,2.0,49.0
2011-08-29 06:33:37,2011 Teachers' Day Tribute - Bedok South Secondary School,,MOE Singapore,3,0 days 00:01:40.000000000,3950,16.0,0.0,0.0,Entertainment,9,,16.0,16.0,100.0
2011-08-15 09:20:07,MOE Seminars for Parents,"The Ministry of Education conducts seminars on Primary School Education. At the seminar, parents can look forward to sharing sessions by the school principal and a parent volunteer, as well as view the various programmes our primary schools provide.",MOE Singapore,3,0 days 00:01:26.000000000,408,1.0,0.0,0.0,Society,4,39.0,1.0,1.0,86.0
2011-08-10 09:21:54,Launch of the Singapore Teachers' Academy for the aRts (STAR), ,MOE Singapore,2,0 days 00:01:00.000000000,327,0.0,0.0,0.0,,10,2.0,0.0,,60.0
2011-08-08 03:05:26,Education Minister's National Day Greetings,Education Minister Heng Swee Keat shares his perspective of the Singapore Spirit and wishes everyone a Happy National Day.,MOE Singapore,6,0 days 00:00:27.000000000,287,0.0,1.0,0.0,,5,19.0,1.0,0.0,27.0
2011-08-04 15:25:47,Racial Harmony Day,Celebrating 'Racial Harmony Day' at Serangoon Garden Secondary.,MOE Singapore,3,0 days 00:02:42.000000000,43022,106.0,7.0,10.0,Society,3,8.0,113.0,99.43362831858407,162.0
2011-08-02 02:30:43,Reflections of 3rd Asean Schools Games & Singapore Youth Festivals 2011,"The 3rd ASEAN Schools Games 2011 and 45th Singapore Youth Festival were certainly exciting and memorable milestones for our teachers, students, performing groups, athletes and volunteers. Watch this video montage for a round-up of their experiences and reflections.",MOE Singapore,4,0 days 00:04:06.000000000,251,0.0,0.0,0.0,Music,11,38.0,0.0,,246.0
2011-07-18 02:14:04,Singapore Youth Festival 2011 - Arts & Crafts Exhibition,"The annual SYF Art & Crafts Exhibition is a national school event that features artworks by students from Primary schools, Secondary schools, Junior Colleges (JC) and Centralised Institute (CI) in alternate years. It aims to showcase our students' visual arts talents and to promote art appreciation in schools. A different theme is adopted each year in celebration of our cultural and artistic diversity for students to express through various art forms.",MOE Singapore,4,0 days 00:00:32.000000000,1025,0.0,0.0,0.0,Lifestyle_(sociology),9,71.0,0.0,,32.0
2011-07-08 01:35:04,Singapore Youth Festival 2011 - Dance Presentation, ,MOE Singapore,4,0 days 00:02:28.000000000,6934,9.0,2.0,2.0,Classical_music;Music,7,2.0,11.0,7.363636363636364,148.0
2011-07-04 09:44:18,3rd ASEAN Schools Games & Singapore Youth Festival 2011 Opening Ceremony,,MOE Singapore,6,0 days 00:02:55.000000000,6384,33.0,1.0,1.0,Pop_music;Music,11,,34.0,32.029411764705884,175.0
2011-06-17 09:07:24,Minister Ng Eng Hen's Farewell Speech, ,MOE Singapore,4,0 days 00:02:47.000000000,1187,4.0,0.0,,Society,6,2.0,4.0,4.0,167.0
2011-04-25 06:26:19,ITE College West Official Opening,ITE College West was officially opened by Prime Minister Lee Hsien Loong on 18 April 2011. The completion of ITE College West marks a key milestone in the Master Plan for ITE and technical education in Singapore.,MOE Singapore,4,0 days 00:01:02.000000000,3739,13.0,0.0,0.0,Society,5,37.0,13.0,13.0,62.0
2011-04-15 17:08:47,Speech by Minister Ng at Dunman Secondary School's Official Opening,"Minister Ng was at the Official Opening of Dunman Secondary School on 15 Apr 2011, and in his speech, highlights that opportunities must be given to all students, regardless of their background.",MOE Singapore,3,0 days 00:03:24.000000000,945,3.0,2.0,,Society,10,32.0,5.0,1.7999999999999998,204.0
2011-04-06 12:52:32,MOE ExCEL Fest 2011 - Innergy (School) Awards,The Innergy (School) Awards aim to recognise staff whose innovative ideas and innovations brought about significant benefits to MOE. Five schools were featured in this short video which was screened at the MOE ExCEL Fest 2011 Award Ceremony on 1st April.,MOE Singapore,3,0 days 00:06:10.000000000,1234,0.0,0.0,0.0,Music,8,41.0,0.0,,370.0
2011-04-01 04:28:45,"Speech by Minister Ng at the ""Thumbs Up Junior"" Launch at Rivervale Primary School","In this speech excerpt delivered in Chinese, Minister Ng encourages parents to use both English and their Mother Tongue with their children. This is to create a conducive environment at home for language learning.",MOE Singapore,3,0 days 00:01:03.000000000,753,1.0,1.0,,Society,14,34.0,2.0,0.5,63.0
2011-04-01 02:26:23,"""Thumbs Up Junior"" Launch at Rivervale Primary School","""Thumbs Up Junior"", a Chinese student newspaper for Primary 1 and 2 students, was launched on 30 March 2011 at Rivervale Primary School.",MOE Singapore,4,0 days 00:02:05.000000000,3453,11.0,2.0,,Society,8,23.0,13.0,9.307692307692308,125.0
2011-03-28 02:53:31,Total Defence Day 2011,"Featuring soundbites from pupils and teachers of West View Primary School on what 'Home' means to them, as well as activities such as an evacuation drill and dramatisation, this video shows how our schools play a part in nurturing our children's sense of belonging to the nation.",MOE Singapore,3,0 days 00:02:58.000000000,12391,49.0,11.0,12.0,Society,4,47.0,60.0,40.016666666666666,178.0
2011-03-10 03:41:43,What Social Mobility is Not,"Committee of Supply debate 2011 - Minister Ng Eng Hen highlights that opportunities must be given to all, and develop all students to their full potential.",MOE Singapore,3,0 days 00:03:55.000000000,549,2.0,4.0,,Politics;Society,5,26.0,6.0,0.6666666666666666,235.0
2011-03-10 03:26:57,Top PSLE Students,Committee of Supply debate 2011 - Minister Ng Eng Hen highlights that the top PSLE students come from across all socio-economic backgrounds every year.,MOE Singapore,3,0 days 00:03:54.000000000,7688,22.0,4.0,,Politics;Society,3,24.0,26.0,18.615384615384617,234.0
2011-03-10 03:09:06,Social Mobility in Our Early Years - A Massive Rising Tide,Committee of Supply debate 2011 - Minister Ng Eng Hen shares his personal experience on the massive rising tide which lifted him as a boy from a three-room flat in Queenstown to top cancer centres in the US.,MOE Singapore,3,0 days 00:03:24.000000000,429,2.0,0.0,,Politics;Society,11,38.0,2.0,2.0,204.0
2011-02-21 02:09:23,First Week of P1,"From uncertainty and apprehension, find out how our Primary 1 children adjust to their new environment in their first week of school and enjoy the fun learning experience.

========================================­========
Connect with us on Facebook: http://facebook.com/moesingapore 

and Follow us on Twitter: http://twitter.com/MOEsg

Subscribe to our MOE channel on YouTube: http://bit.ly/UAC2XX

Visit the MOE Website: http://moe.gov.sg/",MOE Singapore,6,0 days 00:02:51.000000000,190267,399.0,50.0,156.0,Music,4,50.0,449.0,354.5679287305122,171.0
2011-02-16 10:23:54,44th War Memorial Service,"The annual memorial service is held in remembrance of the victims who perished during the Japanese Occupation of Singapore. Held at the Civilian War Memorial, the 61 metres high structure is dedicated to the civilians of all races who were victims of the Japanese Occupation of Singapore (1942-1945).",MOE Singapore,3,0 days 00:01:21.000000000,1374,5.0,0.0,,Society,4,48.0,5.0,5.0,81.0
2011-01-31 03:02:30,Mrs Chong,"We are truly heartened by how Singaporeans have embraced Mrs Chong and we know there are many more Mrs Chong-like stories out there. We welcome each and every one of them because all those teachers deserve to be celebrated. So go on, submit your stories at www.iremembermyteacher.com today. Or better yet, if you want to make a difference, apply to teach at www.moe.gov.sg/Teach today!

========================================­========
Connect with us on Facebook: http://facebook.com/moesingapore 

and Follow us on Twitter: http://twitter.com/MOEsg

Subscribe to our MOE channel on YouTube: http://bit.ly/UAC2XX

Visit the MOE Website: http://moe.gov.sg/",MOE Singapore,12,0 days 00:03:03.000000000,147147,729.0,26.0,,Music;Film;Television_program,2,86.0,755.0,703.8953642384106,183.0
2010-02-08 06:38:55,Singapore MOE Video - I Teach!,"MOE video featuring teachers, professionals and members of the public sharing their views on teaching.

For more information, please visit www.moe.gov.sg/teach",MOE Singapore,7,0 days 00:06:27.000000000,6853,16.0,2.0,0.0,Television_program,6,20.0,18.0,14.222222222222221,387.0
2009-09-30 07:26:41,Teachers' Day Dedications 2009 Version 3,Happy Teachers' Day(:,MOE Singapore,9,0 days 00:01:00.000000000,327,1.0,0.0,0.0,Music,6,3.0,1.0,1.0,60.0
2009-09-30 03:31:29,Teachers' Day Dedications 2009 Version 2,Happy Teachers' Day(:,MOE Singapore,9,0 days 00:01:00.000000000,201,0.0,0.0,0.0,,6,3.0,0.0,,60.0
2009-09-30 03:05:51,Teachers' Day Dedications 2009 Version 1,Happy Teachers' Day(:,MOE Singapore,9,0 days 00:01:00.000000000,374,2.0,1.0,0.0,,6,3.0,3.0,1.3333333333333333,60.0
2018-12-27 08:45:11,Steps on using the CareShield Life Premium Calculator,CareShield Life will be launched starting from 2020. Here are 3 steps to get an estimate of your premiums with the CareShield Life Premium Calculator.,MOHSingapore,4,0 days 00:01:28.000000000,1388,,,0.0,Lifestyle_(sociology),8,25.0,,,88.0
2018-09-11 02:14:33,Are we paying for more premiums than required?,Find out more at www.careshieldlife.sg,MOHSingapore,,0 days 00:00:58.000000000,50,,,0.0,Knowledge,8,5.0,,,58.0
2018-09-11 02:14:56,Why is CareShield Life's claim criterion set at the inability to perform 3 ADLs?,Find out more at www.careshieldlife.sg,MOHSingapore,,0 days 00:01:05.000000000,25,,,0.0,Society,14,5.0,,,65.0
2018-09-11 02:15:18,Will 1 in 2 healthy Singaporeans aged 65 end up severely disabled?,Find out more at www.careshieldlife.sg,MOHSingapore,,0 days 00:01:36.000000000,67,,,0.0,Society,12,5.0,,,96.0
2018-08-29 09:01:04,Introduction to CareShield Life (Mandarin),"English Version: https://youtu.be/mMXzWRxmyk4
Malay Version: https://youtu.be/U-WN4r83op0
Tamil Version: https://youtu.be/7n1yMceKP6I

Find out more about CareShield Life at www.careshieldlife.sg",MOHSingapore,,0 days 00:01:39.000000000,179,,,0.0,Knowledge,5,14.0,,,99.0
2018-08-29 08:58:57,Introduction to CareShield Life (Tamil),"English Version: https://youtu.be/mMXzWRxmyk4
Mandarin Version: https://youtu.be/2HYPXzfIERc
Malay Version: https://youtu.be/U-WN4r83op0

Find out more about CareShield Life at www.careshieldlife.sg",MOHSingapore,,0 days 00:01:54.000000000,13,,,0.0,Entertainment,5,14.0,,,114.0
2018-07-14 10:21:18,Strengthening Long-term Care Financing for all Singaporeans,,MOHSingapore,,0 days 00:03:24.000000000,6847,,,,Society,7,,,,204.0
2018-07-10 03:03:55,Introduction to CareShield Life (Malay),"English Version: https://youtu.be/mMXzWRxmyk4
Mandarin Version: https://youtu.be/2HYPXzfIERc
Tamil Version: https://youtu.be/7n1yMceKP6I

Find out more about CareShield Life at www.careshieldlife.sg",MOHSingapore,,0 days 00:02:19.000000000,80,,,,Knowledge,5,14.0,,,139.0
2018-07-02 14:54:26,Are you prepared for long-term care?,Find out more about long-term care at www.careshieldlife.sg,MOHSingapore,,0 days 00:00:44.000000000,96702,,,0.0,Lifestyle_(sociology);Food,6,8.0,,,44.0
2018-07-02 14:54:26,Are you prepared for long-term care?,Find out more about long-term care at www.careshieldlife.sg,MOHSingapore,,0 days 00:00:45.000000000,75336,,,0.0,Lifestyle_(sociology),6,8.0,,,45.0
2018-06-29 02:40:35,CareShield Life - How does it benefit James?,Find out more about CareShield Life at www.careshieldlife.sg,MOHSingapore,,0 days 00:02:11.000000000,105597,,,0.0,Society,8,8.0,,,131.0
2018-05-30 08:33:19,CareShield Life in 30 seconds,Find out more about CareShield Life at www.careshieldlife.sg,MOHSingapore,,0 days 00:00:35.000000000,237197,,,0.0,Society,5,8.0,,,35.0
2018-05-29 12:31:46,Introduction to CareShield Life,"Mandarin: https://youtu.be/NuPiiAVTH6E
Malay: https://youtu.be/U-WN4r83op0
Tamil: https://youtu.be/flzuV5TqIVk

Find out more about CareShield Life at www.careshieldlife.sg",MOHSingapore,,0 days 00:01:33.000000000,4723,,,0.0,Society,4,11.0,,,93.0
2018-05-27 10:07:12,Are you prepared for long-term care?,Find out more at www.careshieldlife.sg,MOHSingapore,,0 days 00:00:55.000000000,207131,,,0.0,Society,6,5.0,,,55.0
2018-01-05 06:45:51,"Safe, appropriate care with the Healthcare Services Act (HCSA)","Enhancing your safety and continuity of care amidst the changing healthcare landscape, the new Healthcare Services Act (HCSA) is part of MOH's evolving regulatory approach to set clear standards for more types of healthcare services.",MOHSingapore,,0 days 00:03:15.000000000,1146,,,0.0,Society,9,35.0,,,195.0
2017-07-10 08:37:12,Prepare for Your Aged Care Needs with ElderShield (Tamil),"English: https://www.youtube.com/watch?v=TCJrMGTaWfk&t=25s 

Chinese: https://www.youtube.com/watch?v=15kEs6Kr0Q4 

Malay: https://www.youtube.com/watch?v=yVeMkyCaeBQ

You can learn more about ElderShield at www.eldershield.sg.",MOHSingapore,,0 days 00:02:35.000000000,167,,,0.0,Entertainment,9,13.0,,,155.0
2017-07-10 08:33:40,Prepare for Your Aged Care Needs with ElderShield (Malay),"English: https://www.youtube.com/watch?v=TCJrMGTaWfk&t=25s 

Chinese: https://www.youtube.com/watch?v=15kEs6Kr0Q4 

Tamil: https://www.youtube.com/watch?v=ErwBFNnHo8c&feature=youtu.be

You can learn more about ElderShield at www.eldershield.sg.",MOHSingapore,,0 days 00:02:15.000000000,137,,,0.0,Society,9,13.0,,,135.0
2017-07-10 08:27:36,Prepare for Your Aged Care Needs with ElderShield (Chinese),"English: https://www.youtube.com/watch?v=TCJrMGTaWfk&t=25s 

Malay: https://www.youtube.com/watch?v=yVeMkyCaeBQ

Tamil: https://www.youtube.com/watch?v=ErwBFNnHo8c&feature=youtu.be

You can learn more about ElderShield at www.eldershield.sg.",MOHSingapore,,0 days 00:01:56.000000000,1249,,,0.0,Entertainment,9,12.0,,,116.0
2017-04-25 02:54:59,Eat Already?《吃饱没？》Exercise Dance Routine,,MOHSingapore,,0 days 00:01:21.000000000,2836,,,0.0,Entertainment;Performing_arts,4,,,,81.0
2017-03-18 05:04:56,"MOH Live On Campaign 2017 (Malay subs, 60s)",Description,MOHSingapore,,0 days 00:01:01.000000000,265,,,0.0,Entertainment,8,1.0,,,61.0
2017-03-18 05:05:58,"MOH Live On Campaign 2017 (Tamil subs, 60s)",Description,MOHSingapore,,0 days 00:01:01.000000000,504,,,0.0,Lifestyle_(sociology);Health,8,1.0,,,61.0
2017-03-27 10:35:24,"MOH Live On Campaign 2017 (Tamil subs, 30s)",Description,MOHSingapore,,0 days 00:00:31.000000000,416,,,0.0,Lifestyle_(sociology),8,1.0,,,31.0
2017-03-27 10:36:00,"MOH Live On Campaign 2017 (Malay subs, 30s)",Description,MOHSingapore,,0 days 00:00:31.000000000,855,,,0.0,Lifestyle_(sociology),8,1.0,,,31.0
2017-03-18 05:07:16,"MOH Live On Campaign 2017 (English subs, 60s)",Description,MOHSingapore,,0 days 00:01:01.000000000,522190,,,1.0,Film;Entertainment,8,1.0,,,61.0
2017-03-27 10:36:58,"MOH Live On Campaign 2017 (English subs, 30s)",Description,MOHSingapore,,0 days 00:00:30.000000000,488102,,,3.0,Lifestyle_(sociology),8,1.0,,,30.0
2017-03-18 05:08:19,"MOH Live On Campaign 2017 (Mandarin subs, 60s)",Description,MOHSingapore,,0 days 00:01:01.000000000,562,,,0.0,Entertainment,8,1.0,,,61.0
2017-03-27 10:37:14,"MOH Live On Campaign 2017 (Mandarin subs, 30s)",Description,MOHSingapore,,0 days 00:00:31.000000000,369,,,0.0,Entertainment,8,1.0,,,31.0
2017-02-02 02:32:41,Prepare for Your Aged Care Needs with ElderShield (English),"It can be difficult for many of us to think that, one day, we may not be able to care for ourselves. But it can happen. In fact, 1 in 2 people who are healthy at the age of 65 could become severely disabled in their lifetime. Therefore, it is important that we plan ahead for our healthcare needs as we age. 

ElderShield is a severe disability insurance scheme which helps Singaporeans with severe disabilities and their families cope with the financial demands of their daily care. Singaporeans who turn 40 are automatically enrolled in ElderShield, unless they opt out. It is an important component of Singapore’s social safety net and helps to prepare our future generations for their needs in old age. 

Chinese: https://www.youtube.com/watch?v=15kEs6Kr0Q4&t=4s

Malay: https://www.youtube.com/watch?v=yVeMkyCaeBQ&t=32s

Tamil: https://www.youtube.com/watch?v=ErwBFNnHo8c&t=50s

You can learn more about ElderShield at www.eldershield.sg.",MOHSingapore,,0 days 00:01:49.000000000,2454,,,0.0,Society,9,134.0,,,109.0
2016-11-01 01:25:37,MediShield Life - Mdm Yuen (Tamil),"With MediShield Life, all Singapore Citizens and Permanent Residents are protected for life, regardless of age and health condition. Many Singaporeans have benefited from MediShield Life since its implementation. To find out more, watch this video about Mdm Yuen's story.",MOHSingapore,2,0 days 00:01:31.000000000,169,,,0.0,Society,6,40.0,,,91.0
2016-11-01 01:25:02,MediShield Life - Mdm Yuen (Malay),"With MediShield Life, all Singapore Citizens and Permanent Residents are protected for life, regardless of age and health condition. Many Singaporeans have benefited from MediShield Life since its implementation. To find out more, watch this video about Mdm Yuen's story.",MOHSingapore,2,0 days 00:01:31.000000000,171,,,0.0,,6,40.0,,,91.0
2016-11-01 01:25:25,MediShield Life - Mdm Yuen (Chinese),"With MediShield Life, all Singapore Citizens and Permanent Residents are protected for life, regardless of age and health condition. Many Singaporeans have benefited from MediShield Life since its implementation. To find out more, watch this video about Mdm Yuen's story.",MOHSingapore,2,0 days 00:01:31.000000000,617,,,0.0,,6,40.0,,,91.0
2016-11-01 01:24:52,MediShield Life - Mdm Yuen,"With MediShield Life, all Singapore Citizens and Permanent Residents are protected for life, regardless of age and health condition. Many Singaporeans have benefited from MediShield Life since its implementation. To find out more, watch this video about Mdm Yuen's story.",MOHSingapore,2,0 days 00:01:31.000000000,1820,,,0.0,,5,40.0,,,91.0
2016-10-20 13:57:24,The Choice to Care,"Our healthcare professionals go to work each day expecting to face new challenges, but they also know that along with that comes meaningful and exciting experiences. We invited four of our healthcare professionals to share their experiences on caring for their fellow Singaporeans.

Featuring: 
1)      APN Ang Kim Wai (Advanced Practice Nurse, SingHealth Polyclinics)
2)      Mohamad Hafashah Bin Mohamad Asalam (Senior Staff Nurse, National University Hospital)
3)      Aw Hui Zhen (Physiotherapist, Ang Mo Kio – Thye Hwa Kwan Hospital)
4)      Jaya Raman Uma Maheswari (Senior Physiotherapist, NTUC Health Silver Circle) and her patient, Mr Lim 

Learn more about how the healthcare workforce is transforming:
https://www.moh.gov.sg/content/dam/moh_web/PressRoom/Highlights/2016/2020%20Healthcare%20Manpower%20Plan.pdf

Learn more about healthcare scholarships:
http://www.mohh.com.sg/programmes-partnerships/scholarships

Learn more about healthcare careers:
https://www.moh.gov.sg/content/moh_web/healthprofessionalsportal/alliedhealthprofessionals/career_practice/career_opportunities.html",MOHSingapore,,0 days 00:04:32.000000000,1288,,,0.0,Society,4,128.0,,,272.0
2016-06-03 07:23:10,"We Feel Young When We Keep Learning – Subsidised Courses (National Silver Academy, English)","Mr. Dev Kuladeva (portrayed by Gurchanran Sachdeva), 52, attended the ‘Fun With Pottery’ course and shares how he now has the opportunity to step out of his comfort zone and do things that he never got to do in the past. Seniors can even benefit from course subsidies!

The new National Silver Academy website offers seniors a wide range of learning opportunities from a network of post-secondary education institutions and community-based organisations. 
✓ Over 500 courses 
✓ Up to 50% subsidy 
✓ Option to skip the exams

Visit the National Silver Academy at http://www.nsa.org.sg",MOHSingapore,,0 days 00:01:31.000000000,97023,,,0.0,Entertainment,14,90.0,,,91.0
2016-06-01 07:55:30,"We Feel Young When We Keep Learning – Short Courses (National Silver Academy, English)","Mrs. Grace Ng, 60, attended the ‘Computer Repair and Maintanence’ course at the Institute of Technical Education (ITE). She shares how she has acquired new skills through short courses that cater to seniors. Alternatively, they can also choose to pursue exam-free modules. 

The new National Silver Academy website offers seniors a wide range of learning opportunities from a network of post-secondary education institutions and community-based organisations. 
✓ Over 500 courses 
✓ Up to 50% subsidy 
✓ Option to skip the exams

Visit the National Silver Academy at http://www.nsa.org.sg",MOHSingapore,,0 days 00:01:31.000000000,6733,,,0.0,Television_program;Society,14,85.0,,,91.0
2016-06-01 07:41:15,"We Feel Young When We Keep Learning – Learning to Volunteer (National Silver Academy, Chinese)","Mr. Fong Kwok Onn, 65, attended the ‘Transformation Course’ which provides lessons in effective communication, social support network, community and advocacy work. He shares his personal mantra on lifelong learning, and his desire to apply what he has learnt to volunteering and helping others. 

The new National Silver Academy website offers seniors a wide range of learning opportunities from a network of post-secondary education institutions and community-based organisations. 
✓ Over 500 courses 
✓ Up to 50% subsidy 
✓ Option to skip the exams 

Visit the National Silver Academy at http://www.nsa.org.sg",MOHSingapore,,0 days 00:01:31.000000000,20258,,,0.0,Society,15,88.0,,,91.0
